place_id,place_name,facility_type,district,address,phone,capacity_personal,capacity_group,age_text,age_min,age_max,operating_day_text,closed_day_text,operating_hours_text,price_info_text,usage_age_detail_text,usage_rules_text,program_info_text,parking_info,subway_info,bus_info,car_info,image_url,detail_url,notice_url,directions_url,reservation_url,collected_at
DJ230901,서울형 키즈카페 시립 1호점,일반형,동작구,서울특별시 동작구 노량진로 10 서울가족플라자 지하2층 (대방동),02-824-0614,33,33,4 ~ 10세 (연나이 기준),4,10,화~일,"월, 명절 및 공휴일, 근로자의 날","운영시간 안내(화~금, 이용시간, 토~일, 이용시간, 이용안내 항목 제공) 화~금 이용시간 토~일 이용시간 이용 안내 1회차 09:40~11:40 1회차 09:30~11:30 이용대상: 2016년~2022년생 아동 [개인] 정원: 33명, 보호자 1명당 아동 3명 입장가능 [단체] 정원: 33명, 아동 15명당 인솔교사 1명 입장가능 ☆미끄럼방지 양말 필수 착용(미착용 시 입장불가)/보호자도 양말착용 필수 ☆ 입장시간 엄수, 30분 이후 단 1분이라도 늦을 시 노쇼 처리 ☆ 입장 시 이용 연령 확인 및 서울 시민 확인을 위해 ""등본(다둥이 카드)""확인 ☆ 인원과 회차 증대로 인해 전화응대가 어려울 수 있습니다. ☆ 평일 점심시간(12:00~13:00) 이용 및 전화 불가 ☆ 예약 아동명 임의 변경 또는 변경요청 금지 ☆평일 회차 10분전 정리, 주말 회차 15분전 정리 2회차 13:20~15:20 2회차 11:30~13:30 3회차 14:00~16:00 3회차 16:00~18:00 4회차 16:00~18:00 5회차 18:00~20:00",,"4 ~ 10세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

서울시에 거주하는 2016년~2022년생 아동 및 보호자 (2026년 기준) ★2023년생이하 아동 이용불가★ 2023년이하 아동은 엄마아빠vip존 이용(화~금,일)하단 사이트 참고 https://www.seoulwomen.or.kr/sfwf/contents/space-floor-1FN.do#none -2023년생 이하 아동 이용시 예약 필수(예약 시 이름 옆 연생 기입필수) -이용대상: 서울시민, 서울생활권자(서울시 소재 직장 재직자, 서울시 소재학생, 서울 소재 사업장) 증빙자료 - 이용연령 확인 : 신분증 또는 주민등록등본 등 객관적으로 입증할 수 있는 자료 - 서울시민 확인 : 신분증 또는 주민등록등본 등 객관적으로 입증할 수 있는 자료 (아이연령과 이름이 나온 다둥이 카드 가능) - 서울 생활권자 확인 *서울시 소재 직장 재직자의 경우: 사원증, 명한 또는 재직증명서 등 객관적으로 입증할 수 있는 자료(서울시 소재 직장 배우자는 가족관계증명서 등 확인) *서울시 소재 학생의 경우: 학생증 또는 재학증명서 등 객관적으로 입증할 수 있는 자료 *서울시 소재 사업장의 경우: 사업자 등록증, 근로계약서 등 객관적으로 입증할 수 있는 자료 - 놀이돌봄서비스 : 아동의 놀이활동을 육안관찰하고 위험요인 발견시 개입하여 안전사고를 예방하는 수준의 돌봄 지원",,"벚꽃섬: 한강을 모티브로 한 공간으로 놀이공간을 연결해주는 의미적 전이 공간이며 놀이의 시작과 마무리를 위한 공간
산길숲길: 서울의 둘레길과 산을 모티브로 한 공간으로 다양한 방법으로 오르고 정복하며 성취감을 느낄 수 있는 공간
클라이밍존: 깨끗한 서울을 만들기 위해 길거리에 버려진 쓰레기를 모아 쓰레기통에 버리는 스토리로 클라이밍으로 벽을 올라가 미션을 수행하는 공간
빌딩미로숲: 도시빌딩숲을 모티브로 한 공간으로 빌딩 사이를 가로지르는 미로놀이와 남산의 케이블카를 활용한 그물놀이 등 스릴감 넘치고 모험심을 키울 수 있는 공간","- 서울특별시 동작구 노량진로 10, 서울가족플라자 지하2층 - 주차요금 : 30분 당 1,000원 (최초 30분 무료, 초과시 30분당 1000원) - 일반차량 기준이며 부가세를 포함합니다. - 입차시 주차기계를 통해 주차표를 발행하며, 요금 징수 후 출차 가능합니다. - 서울특별시 주차장 설치 및 관리 조례 제7조에 따른 감면대상 및 비율이 적용됩니다.",- 1호선 대방역 2번 및 3번 출구 도보 10m - 경전철 신림선 대방역 6번 출구 도보 150m,"- 마을버스 : 동작 01, 05, 05-1, 08, 12, 13 - 일반버스 파랑(간선) : 150, 360, 362, 507, 605, 640, 641, 650 - 일반버스 초록(지선) : 5531, 6211, 6411, 6514, 6515","- 서울특별시 동작구 노량진로 10, 서울가족플라자 지하2층 - 주차요금 : 30분 당 1,000원 (최초 30분 무료, 초과시 30분당 1000원) - 일반차량 기준이며 부가세를 포함합니다. - 입차시 주차기계를 통해 주차표를 발행하며, 요금 징수 후 출차 가능합니다. - 서울특별시 주차장 설치 및 관리 조례 제7조에 따른 감면대상 및 비율이 적용됩니다.",https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2023/10/5/c3f8273f-83a9-446a-8987-1c7a0ba378ae.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ230901&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=DJ230901&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=DJ230901&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ230901&q_fcltyStle=2001,2026-03-25T12:34:48+09:00
JN251201,서울형 키즈카페 시립 공예마을점,일반형,종로구,서울특별시 종로구 율곡로3길 4 서울공예박물관 어린이박물관 (교육동 2~3층),02-6450-7000,50,45,0 ~ 9세 (연나이 기준),0,9,매주 화~일요일,"매주 월요일, 1월 1일, 그 밖에 서울공예박물관장이 지정한 날",①10:00~11:20 ②13:10~14:30 ③14:50~16:10 ④16:30~17:50 모든 회차는 80분간 운영합니다.,,"0 ~ 9세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

* 2026년 기준, 2017년1월1일 이후 출생한 어린이부터 이용 가능합니다. * 3층 아이들스튜디오의 그물놀이터 <...where...> 는 키 100cm 이상 어린이만 이용 가능합니다. * 10~12세 어린이는 대상연령 어린이, 보호자와 가족관계 확인 후 동반 입장만 가능합니다.",,,서울공예박물관은 조선시대 안국동별궁 터에 조성되어 역사문화유적 보호를 위해 장애인 주차장 외 주차 공간을 운영하지 않습니다. 인근 주차장 이용시 도보 이동시간을 고려하여 예약시간을 준수해주세요.,- 3호선 안국역 1번 출구 도보 1분,"- 안국역6번출구·인사동 정류장 (창덕궁·우리소리박물관 방향) : 109, 151, 162, 171, 172, 272, 710번 버스 - 안국역·서울공예박물관 정류장 (덕성여중고 방향)(간선) : 171, 272, 710, 7025번 버스 - 안국역·인사동 정류장 (창덕궁·우리소리박물관 방향) : 601, 7025번 버스",서울공예박물관은 조선시대 안국동별궁 터에 조성되어 역사문화유적 보호를 위해 장애인 주차장 외 주차 공간을 운영하지 않습니다. 인근 주차장 이용시 도보 이동시간을 고려하여 예약시간을 준수해주세요.,https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/2/4/249ebe66-6105-44ab-80fa-2b46b9ad6647.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=JN251201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=JN251201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=JN251201&q_fcltyStle=2001,https://craftmuseum.seoul.go.kr/chimsm/exhibit/plan/view/178,2026-03-25T12:34:48+09:00
GJ240401,서울형 키즈카페 시립 뚝섬자벌레점,일반형,광진구,서울특별시 광진구 강변북로 2202 2층 꿈틀나루 (자양동),02-498-4445,43,43,0 ~ 6세 (연나이 기준),0,6,화~일,"월요일, 법정공휴일, 대체휴무일, 근로자의 날","구분 이용시간(화-금) 이용시간(토,일) 이용안내 1회차 09:40 ~ 11:40 09:30 ~ 11:30 이용대상: 2026년생부터 ~2020년 출생아동까지 (미취학 아동만 가능) 이용료 : [개인] 5,000원 / [단체] 2,000원 ☆ 입장시 등본 필수 확인 등본 구비 요망(사진으로도 가능) ☆ 보호자, 아동 미끄럼방지 양말 필수 착용(미착용시 입장불가) / 돌발상황을 대비하여 여분의 양말 구비 요망 ☆ 이용 연령 대상이 아닌 형제 자매 입장 시 안전상의 이유로 놀이기구 이용불가 ☆ 입장시간 엄수, 회차 시작 30분 이후 단 1분이라도 늦을 시 노쇼 처리(모든 기존 예약 취소 및 30일간 이용불가) ☆ 4월 15일부터 평일 회차 시간이 변경됩니다. 1회차 09:40 ~ 11:40 / 2회차 13:20 ~ 15:20 / 3회차 16:00 ~18:00 ☆ 평일 회차 종료 10분 전, 주말 회차 종료 15분 전 정리음악이 나옵니다. *** 주말은 청소 및 정비시간 없이 운영되어 회차종료시 부모님들께서 정리음악이 나올때 아이들과 함께 정리 부탁드립니다. 2회차 13:20 ~ 15:20 11:30 ~ 13:30 3회차 16:00 ~ 18:00 14:00 ~ 16:00 4회차 16:00 ~ 18:00 5회차 18:00 ~ 20:00 * 인원과 회차 증대로 인해 전화응대가 원할하지 않을 수 있습니다. * 점심시간 12:00 ~ 13:00 (주말 13:30~14:00) ☆ 서울 외 거주자는 이용 및 혜택이 제한됩니다.",,"0 ~ 6세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

2025년생 ~ 2019 년생 (초등학생 입학전 미취학 아동까지만 이용 가능) 서울시에 거주하는 2020년~2026년생 아동 및 보호자(2026년 기준) ★2019년생 아동은 초등학교 입학전(2월 28일)까지 이용가능★ - 개인 : 서울시민, 서울생활권자(서울시 소재 직장 재직자, 서울시 소재학생, 서울 소재 사업장) *증빙자료* - 이용연령 확인 및 서울시민 확인: 주민등록등본 필수 지참 -서울생활권자 확인 *서울시 소재 직장 재직자 확인 서류: 재직증명서(사진으로도 가능) *서울시 소재 직장 사업자 확인 서류: 사업자 등록증(사진으로도 가능) *서울시 소재 학생 확인 서류: 학생증 또는 재학증명서 ★ 단, 서울시민이나 서울 생활권자가 아닌 경우에는, 서울에 계신 분의 예약과 초대를 통해 꼭 예약자와 함께 입장 가능합니다. - 단체 : 어린이집, 유치원, 사회복지시설 등 고유번호증이 있는 단체만 가능합니다. (서울에 위치한 기관만 이용가능 / 타지역은 이용불가) - 돌봄서비스 : 36개월 이상, 타인에게 피해를 주지 않는 아동에 한하여 이용 가능합니다. ① 안전요원이 2회 이상 제지하여도 타인에게 불쾌감을 주는 행동을 지속하는 경우 ② 안전의 위험이 있는 행동을 지속하는 경우",,"상상력을 자극하는 역할놀이존: 역할놀이존에서는 요리사가 되어 요리를 해보고, 의사가 되어 친구를 치료할 수도 있어요. 내가 되고 싶은 모습으로 변신해서 상상 속 이야기를 마음껏 만들어 갈 수 있어요. 친구들과 함께 놀며 새로운 세상을 경험할 수 있는 공간!
아뜰리에: 아뜰리에에서는 다양한 그림도구로 내가 상상한 걸 그림으로 표현할 수 있어요! 창밖에 펼쳐진 아름다운 한강을 보면서 어떤 이야기를 그릴지 자유롭게 생각할 수 있어요. 내 생각이 멋진 작품이 되는 공간!
방방 봉봉 트램펄린: 120cm 이하 친구들이 들어올 수 있는 공간이에요 ! 안전하게 놀이하기 위해 한번에 단 4명만 뛰어놀 수 있지만 차근차근 순서를 지키면 차례차례 한강 하늘로 날아오를 수 있는 멋진 장소랍니다 !
내가 만드는 조각배: 여러가지 블록으로 나만의 조각배를 만들어 보는 공간 ! 한강을 바라보며 어떤 배를 띄울지 마음껏 상상해 보아요
대롱대롱 낚시놀이: 꿈틀나루에는 다양한 물고기가 살고 있답니다 ! 낚시를 해서 어떤 물고기가 살고 있는지 발견해보는 공간 ! 물고기뿐 아니라 다른 녀석들도 숨어 있을 수도 ?!
꿈틀꿈틀 자벌레 정원: 폭신폭신 정원으로 말랑하고 부드러운 작고 귀여운 놀잇감이 한가득있어 촉감놀이를 할 수 있는 공간 ! 배고픈 친구들을 위한 수유실도 준비되어있어요 !
변신 자벌레와 친구들: 자신이 색칠한 그림이 현실화 되는 것을 지켜볼 수 있는 놀라운 공간이지만 즐거운 여러가지 게임과 또다른 비밀 영상이 숨어있을 수도 ?!
알록달록 미로정원 만들기: 직접 꾸며보는 미로정원으로 원하는 방식으로 자신만의 미로 벽면을 꾸며볼 수 있는 공간 ! 벽면에 물감없이 ! 그림을 그려볼까요 ?
모험의 배 나루호: 멋진 배를 타고 한강을 나아가는 상상을 품을 수 있는 장소에요 ! 배 밑에 숨겨진 보물이 있을 수도 ?!
넘실넘실 물결위로: 한강을 바라보며 물결 위를 걷는 듯 한 개방적인 느낌을 받을 수 있는 공간 ! 가끔씩 지나가는 멋진 지하철을 바라볼 수 도 있어요 !","뚝섬 한강공원 뚝섬 3, 4주차장 이용 (이용료 30분 1,000원 이후 10분당 200원 2시간 이용시 약 2,800원)",- 7호선 자양역 7호선 자양역에서 하차 후 3번 출구를 통해 약 200m 이동,- 일반버스 초록(지선) : 2014번 이용하여 신양초 앞 하차 후 도보로 약 500m 이동,"뚝섬 한강공원 뚝섬 3, 4주차장 이용 (이용료 30분 1,000원 이후 10분당 200원 2시간 이용시 약 2,800원)",https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/1/20/96e82cb2-aed9-4536-a7cd-78eca02971d1.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=GJ240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=GJ240401&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=GJ240401&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=GJ240401&q_fcltyStle=2001,2026-03-25T12:34:48+09:00
YC231201,서울형 키즈카페 시립 목동점,일반형,양천구,서울특별시 양천구 안양천로 1131 지식산업센터 2층 (목동),02-2647-7507,24,24,3 ~ 12세 (연나이 기준),3,12,월~토,"일요일, 법정공휴일, 대체공휴일, 근로자의 날","운영시간 항목(구분, 이용시간, 평일) 정보제공 구분 이용시간 평일 1회차 09:40~11:40 (120분) 공용 2회차 13:20 ~ 15:20 (120분) 공용 3회차 16:00 ~ 18:00 (120분) 공용 운영시간 항목(구분, 이용시간, 토) 정보제공 구분 이용시간 토 1회차 09:30~11:30 (120분) 개인 2회차 11:30 ~ 13:30 (120분) 개인 3회차 14:00 ~ 16:00 (120분) 개인 4회차 16:00 ~ 18:00 (120분) 개인 5회차 18:00 ~ 20:00 (120분) 개인 * 공용 회차의 경우 개인 이용자와 단체 이용자가 동시에 이용할 수 있습니다. * 토요일 5회차는 야간 회차로 놀이돌봄서비스를 운영하지 않습니다. * 회차 시간에는 정리 및 퇴실 시간이 포함되어 있습니다. (평일 10분, 토요일 15분) * 서울형 키즈카페 시립 목동점은 한 아동당 하루에 한 회차만 이용 가능 합니다. (동일 아동 보호자 변경하여 예약하더라도 이용 불가)",,"3 ~ 12세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

- 다둥이 가정에 한하여 연령 외 동생아동 입장 가능(동생 아동도 예약 필수, 미예약 현장 방문할 경우 정원 초과 시 입장 불가/자녀가구 형제자매 이용 동의서 작성 필수) 예시) ① 연 2세 아동+보호자=입장 불가능 ② 연 3세 아동+연 2세아동+보호자=입장 가능 - 가정 당 최소 한 명의 보호자는 필수로 입장해주셔야 합니다. - 단체 이용자의 경우 법정 교사 대 아동 비율을 준수해주세요. (만 3세 아동 15명당 교사 1명, 만 4세 이상 아동 20명당 교사 1명 / 연령혼합반의 경우 더 어린 연령의 기준에 따름) - 전 연령 아동 보호자 동반 혹은 ""놀이돌봄서비스"" 신청 필수",,"키즈카페 전경: 서울형 키즈카페 시립 목동점의 전경입니다.
안내데스크: 서울형 키즈카페 시립 목동점의 안내데스크입니다. 안내데스크 앞 게시판에서 매 달 진행되는 프로그램과 이벤트를 확인하실 수 있습니다.
블록놀이터: 빅블록과 자석블록으로 집도 지어보고, 다양한 듀플로를 이용해 나만의 세상을 만들어봐요!
쿠션놀이터: 네모난 쿠션들이 한가득, 성도 만들 수 있고 높이높이 쌓을 수도 있는 서울형 키즈카페 시립 목동점의 쿠션놀이공간입니다.
정글짐: 친구들과 사이좋게 순서를 지켜 미끄럼틀도 타고 회전그네도 탈 수 있는 조합놀이대공간 정글짐입니다.
금빛볼풀놀이터: 금빛으로 빛나는 동글동글 볼풀이 한가득! 색색깔 하트, 곰돌이, 별모양 볼풀도 찾아보아요♥
바다탐험놀이터: 물고기를 색칠해 화면에 띄워보고, 물고기가 파닥파닥 움직이는 낚시놀이도 해봐요! 반응형 미디어가 접목된 서울형 키즈카페 시립 목동점의 바다탐험놀이터입니다.
책놀이터: 빅북, 팝업북부터 흔한남매 시리즈까지! 사고력이 쑥쑥 자라나요!
창의놀이터: 디폼블럭, 페이퍼토이와 색종이, 퍼즐 등 아동의 창의력을 자극하는 놀이교구를 이용할 수 있는 창의놀이터입니다.
볼풀공골드버그: 서울형 키즈카페 시립 목동점의 볼풀공 골드버그입니다.
미디어놀이터: 서울형 키즈카페 시립 목동점의 미디어놀이터입니다.
휴게공간: 서울형 키즈카페 시립 목동점의 휴게공간입니다.","◈ 주차안내 - 30분 당 1,000원 (주차비 예시 - 31분 주차시 2,000원) / 일 최대 20,000원 - 건물이용자 주차 할인 혜택 적용 불가능 ※ 해당 건물의 주차시설은 민간 사업체가 운영중이므로 별도의 할인 혜택 적용이 불가능합니다. ※ 건물 내 엘리베이터의 주차료 웹 할인 포스터는 우리 시설에는 적용이 불가능합니다. - 건물 내 유료주차공간이 협소하며 건물 근처에 공영주차장이 없으니, 가급적이면 대중교통을 이용하시기 바랍니다.",- 9호선 신목동역 2번 출구 269m (도보 5분),"- 일반버스 파랑(간선) : 571 신목동역-서울지방식품의약품안전청 하차(119안전센터방면) - 일반버스 초록(지선) : 6620, 6627 신목동역-서울지방식품의약품안전청 하차(119안전센터방면)","◈ 주차안내 - 30분 당 1,000원 (주차비 예시 - 31분 주차시 2,000원) / 일 최대 20,000원 - 건물이용자 주차 할인 혜택 적용 불가능 ※ 해당 건물의 주차시설은 민간 사업체가 운영중이므로 별도의 할인 혜택 적용이 불가능합니다. ※ 건물 내 엘리베이터의 주차료 웹 할인 포스터는 우리 시설에는 적용이 불가능합니다. - 건물 내 유료주차공간이 협소하며 건물 근처에 공영주차장이 없으니, 가급적이면 대중교통을 이용하시기 바랍니다.",https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2026/3/5/b4c417f8-e963-45f4-af0f-fc480da3c823.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=YC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=YC231201&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=YC231201&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=YC231201&q_fcltyStle=2001,2026-03-25T12:34:48+09:00
DJ250901,서울형 키즈카페 시립 보라매공원점,일반형,동작구,서울특별시 동작구 여의대방로20길 33 1층 (신대방동),02-831-7220,27,27,3 ~ 9세 (연나이 기준),3,9,화~일,"월요일, 명절 및 법정공휴일, 대체휴무일, 근로자의 날","화~금 이용시간 토~일 이용시간 이용 안내 1회차 09:40~11:40 1회차 09:30~11:30 이용대상: 2017년~2023년생 아동 (2026년 기준) [개인] 정원: 27명 [단체] 정원: 27명 ☆ 보호자 동반시에만 입장가능 (보호자 미동반시!! 입장불가 ) ☆ 미끄럼 방지 양말 필수 착용 ( 미착용 시 입장불가 ) 보호자도 양말 착용 필수 ☆ 입장시간 30분 이후 단 1분이라도 늦을 시 노쇼 처리 ☆ 일회용 물컵 미제공 (개별 텀블러 필수 지참!!) ☆ 입장 시 이용 연령 및 서울 시민 확인을 위해 등본 필수 지참 (입장 시마다 확인) ☆ 인원과 회차 증대로 인해 전화 응대가 어려울 수 있음 ☆ 평일 점심시간 (12시~13시) 이용 및 전화 불가 ☆ 예약 아동명 임의 변경 또는 변경 요청 금지 ☆ 놀이 시간 10~15분 전 놀잇감 정리 안내 2회차 13:20~15:20 2회차 11:30~13:30 3회차 14:00~16:00 3회차 16:00~18:00 4회차 16:00~18:00 5회차 18:00~20:00 * 평일 1-3회차 <공용(개인, 단체)>, 주말 1-5회차 <개인>으로 운영합니다 * * 서울생활권자의 경우 다둥이 혜택에서 제외 *",,"3 ~ 9세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

- 서울시에 거주하는 2017년~2023년생 아동 및 보호자 (2026년 기준) - 서울 시민 및 이용 연령 확인을 위해 등본 (캡처본 허용), 다둥이행복카드 확인 ※가족관계증명서는 현주소 확인이 되지 않아 증빙 어려움 - 단체 : 유치원, 어린이집, 학교, 사회복지시설 등 (단체 입장 시 고유번호증 지참) ★아동 미끄럼 방지 양말 반드시 착용, 보호자도 일반 양말 착용 (미착용 시 입장불가)★ ★서울형키즈카페 이용수칙에 따라 보호자를 동반한 경우만 이용 가능합니다 ★ ★모든 음식물 및 음료 반입 금지 (물만 가능)★ ★일회용 물컵 미제공(개인 텀블러 지참!!) ★주차공간 협소하여, 가급적 대중교통 이용 바랍니다★",,"출입구: 예쁜 꽃들과 초록 초록 화초들 꿀벌들이 날아다니는 서울형 키즈카페 시립 보라매공원점 입구입니다.
초롱초롱 창작놀이: 색을 스케치하고 디지털 화면에 구현하는 과정을 통해 성취감을 높입니다. 상상력과 창의력을 마음껏 발휘해 보세요!!
두근두근 보라매공원탐험: 정상에 오르고 내리며 성취감을 경험할 수 있는 놀이 기구 입니다. 즐겁게 노는 동안 전신 협응력이 향상되고, 대근육이 발달합니다.
아슬아슬 모험계곡: 모험 경로를 탐색하는 과정에서 공각 지각력과 기획력이 향상됩니다. 자발적인 참여를 통해 도전에 따른 성취감을 느낄 것입니다.
두근두근 미끄럼틀: 스스로 계단을 오르고 긴 터널을 용기 있게 미끄러지며, 빠른 속도를 즐길 수 있습니다. 순서를 지키고 기다리는 과정에서 도덕성이 발달됩니다.
인터렉티브 동작놀이: 아동의 동작이 놀이의 중심이 되는 경험을 할 수 있습니다. 전신의 움직임과 기구 조작이 디지털 속에 반영되어 흥미를 높입니다.
점핑점핑 트램폴린: 건강한 에너지 발산과 신체 균형 감각을 상승시킵니다. 1인용은 신장 120~150cm 이하, 2인용은 신장 90~120cm 이하인 아동이 이용할 수 있습니다.
뚝딱뚝딱 건축가: 입체구조에 대한 이해와 공간 상상력이 향상됩니다. 아이와 함께 할 장난감을 만들어 놀이에 이용해 보세요!!
슬기로운 아이생활: 상상 속 역할 놀이를 통해 주도적인 태도를 길러줍니다. 아이는 함께 하는 과정 안에서 협력과 배려를 경험하고 사회성을 발달시킵니다.","<보라매공원 정문 주차장 이용> - 이용료 : 소형 5분당 360원 / 대형 5분당 1,080원 (15인승, 1t, 6m기준) [할인] 80% 장애인 카드, 국가유공자 카드 소지자/ 고엽제 후유증 환자로 보훈처장이 발행한 증서를 소지한 자 50% 경형자동차/ 다둥이 행복카드 소지자/ 환경부 발행 저공해 자동차 표지 부착, 친환경 자동차 확인된 차량 등 - 카드결제 / 현금결제는 9시부터 18시까지만 가능 - 이용시간 : 09:00~22:00 ★ 특히 주말 이용의 경우에는 '보라매공원' 이용 차량이 많아 주차에 어려움이 있사오니, 대중교통을 이용하여 주시기 바랍니다. ★ 키즈카페 이용 시, 별도의 감면사항 외에 주차료 지원은 따로 이루어지지 않습니다.","신림선 보라매공원역 1번 출구 보라매공원관리사무소까지 212m, 도보 3분","보라매공원 정문 입구 - 보라매공원 하차 동작05, 동작05-1, 150, 505, 900, 5531, 5536, 5623, 5633, 6017","<보라매공원 정문 주차장 이용> - 이용료 : 소형 5분당 360원 / 대형 5분당 1,080원 (15인승, 1t, 6m기준) [할인] 80% 장애인 카드, 국가유공자 카드 소지자/ 고엽제 후유증 환자로 보훈처장이 발행한 증서를 소지한 자 50% 경형자동차/ 다둥이 행복카드 소지자/ 환경부 발행 저공해 자동차 표지 부착, 친환경 자동차 확인된 차량 등 - 카드결제 / 현금결제는 9시부터 18시까지만 가능 - 이용시간 : 09:00~22:00 ★ 특히 주말 이용의 경우에는 '보라매공원' 이용 차량이 많아 주차에 어려움이 있사오니, 대중교통을 이용하여 주시기 바랍니다. ★ 키즈카페 이용 시, 별도의 감면사항 외에 주차료 지원은 따로 이루어지지 않습니다.",https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/9/24/cb7b445b-5b60-45c3-a88e-219c58fa06bc.jpg,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=DJ250901&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=DJ250901&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=DJ250901&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/kidsCafeResve/BD_selectKidsCafeResveCal.do?q_fcltyId=DJ250901&q_fcltyStle=2001,2026-03-25T12:34:48+09:00
GJ251101,서울형 키즈카페 시립 서울상상나라점,일반형,광진구,서울특별시 광진구 능동로 216 2층,02-6450-9500,60,,0 ~ 3세 (연나이 기준),0,3,화~일,"월요일, 1월 1일, 설/추석 연휴, 보수기간",이용시간 화 ~ 일 10:00 ~ 17:50 36개월 미만 영아 및 동반 가족 이용 가능 *서울상상나라 입장권 구매 후 입장,,"0 ~ 3세 (연나이 기준. 연나이 : 현재연도 - 태어난연도)

서울형 키즈카페는 36개월 미만 영아와 동반 보호자 만 이용 가능합니다. 36개월 이상 형제·자매의 동반 입장은 어려우니 양해 부탁드립니다. *시설 특성상 놀이 돌봄 서비스는 운영하지 않습니다. Seoul Kids Cafe - Seoul Children's Museum Branch is for toddler under 36 months and their caregivers only. Please note that siblings aged 37 months or older cannot enter this space.",,,어린이대공원 주차장 이용 (주차 요금 별도),7호선 어린이대공원역 1번 출구 도보 5분 5호선 군자역 6번 출구 도보 10분 5호선 아차산역 4번 출구 도보 20분,"- 마을버스 : 종로 08 - 일반버스 파랑(간선) : 101, 102, 103, 104, 106, 107, 109, 140, 143, 150, 151, 160, 161, 172 - 일반버스 초록(지선) : 2112",어린이대공원 주차장 이용 (주차 요금 별도),https://umppa.seoul.go.kr/icare/upload/fcltyInfoManage/2025/11/26/ec6b5af3-a3c1-4c34-8d00-44e52fb9cd34.png,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeView.do?q_fcltyId=GJ251101&q_fcltyStle=2001,https://umppa.seoul.go.kr/icare/user/bbs/BD_selectBbsList.do?q_bbsCode=1028&q_fcltyId=GJ251101&q_fcltyStle=2001&q_gubun=each,https://umppa.seoul.go.kr/icare/user/kidsCafe/BD_selectKidsCafeDirections.do?q_fcltyId=GJ251101&q_fcltyStle=2001,https://www.seoulchildrensmuseum.org,2026-03-25T12:34:48+09:00
